id,xval,yval
134,61,0.3627271813590407
135,469,0.35239284864418585
136,420,0.31327630693689457
137,814,0.2497406849005458
138,167,0.12457585057194331
139,558,0.8087459200157171
140,103,0.810256685302539
141,184,0.7212568448358914
142,73,0.2017054845822822
143,254,0.9120211182228897
144,477,0.17981554436509317
145,365,0.7900737264471124
146,102,0.5677073324144475
147,766,0.13009305758956902
148,812,0.28358284974708325
149,364,0.7801698697523949
150,460,0.6026926907294463
151,287,0.9412449553793684
152,34,0.3743394749334916
153,668,0.5601941905638637
154,966,0.10037282009492676
155,105,0.6972876971941578
156,448,0.2558868698450346
157,62,0.6495153330831013
158,617,0.7784312790288171
159,727,0.8450322162848222
160,796,0.014348876528486043
161,840,0.22032093599562919
162,230,0.022531861604452863
163,114,0.7018033761582682
164,191,0.20941275592309994
165,761,0.2748720440550859
166,225,0.9421785103180543
167,756,0.7470906169885699
168,93,0.24643630686218976
169,475,0.7891431319503366
170,885,0.6645962944732521
171,968,0.8719319842638331
172,380,0.08624927083917355
173,53,0.5047380045048413
174,161,0.965343981221931
175,215,0.6300515391505724
176,386,0.36776086212081505
177,184,0.30256558296727665
178,434,0.21128973555563968
179,385,0.17563402070319756
180,972,0.2705169036761347
181,643,0.319570825147967
182,910,0.46376138731447714
183,783,0.3892247224930976
184,885,0.8620500497123328
185,275,0.9590934957072987
186,259,0.18718660723244862
187,150,0.014147935344916207
188,105,0.15421007691858324
189,884,0.6045148194780099
190,311,0.42236713926690195
191,163,0.31183144491962766
192,205,0.6061184786267224
193,351,0.3853701421873559
194,107,0.21213877008433157
195,247,0.9727406135342783
196,255,0.06972420023845571
197,268,0.8026538334991551
198,691,0.08029712501548614
199,298,0.3456488933483528
200,370,0.6600976710863189
201,164,0.8974582724149053
202,918,0.4864911831144574
203,674,0.6961609920593421
204,922,0.678376356726573
205,515,0.6554580607326429
206,365,0.49431565136359057
207,257,0.8570430670458437
208,607,0.5045159592647785
209,323,0.6638105246055448
210,928,0.11700050988335331
211,355,0.9031997632038871
212,466,0.24155848072292285
213,264,0.2421049024337122
214,50,0.9459565120259408
215,538,0.5104166616742133
216,905,0.7543037952676972
217,833,0.9327920697938453
218,84,0.9761241837835692
219,401,0.5580873050990154
220,341,0.13522772102063196
221,994,0.6152088970357819
222,169,0.40408750472999033
223,877,0.6291027922719019
224,517,0.5556999880323966
225,826,0.9861087572031444
226,219,0.24142382311898503
227,736,0.27165886161604125
228,935,0.3235983865355915
229,621,0.85184324694384
230,326,0.8024612478514053
231,688,0.570074567751883
232,567,0.5651381783496461
233,736,0.28480013608830324
234,875,0.7504547157020734
235,190,0.10905777418880114
236,626,0.07426122112067768
237,741,0.13939714458554753
238,45,0.5148966997443664
239,949,0.634128186040193
240,816,0.8097152333517699
241,955,0.11904064292219019
242,621,0.2574411749504798
243,975,0.8987621286764118
244,228,0.13309056574317923
245,960,0.8805330302096296
246,172,0.16669105317859478
247,413,0.5448120438509761
248,776,0.19928661896140554
249,308,0.9231452352128271
250,912,0.19282738888397355
251,859,0.3069700522136648
252,706,0.9606771680248317
253,746,0.833365113533496
254,840,0.7459444494285109
255,577,0.18577370124627735
256,342,0.9865787037938242
257,527,0.21732034812630452
258,687,0.5975941278546821
259,170,0.6742545194539142
260,184,0.8297993830164115
261,388,0.030791848140363398
262,70,0.14545259350680595
263,252,0.5946629964847275
264,549,0.2550735718413285
265,835,0.8698066825067351
266,679,0.7728719353364423
267,765,0.6045532968211488
268,562,0.0038130112389465065
269,413,0.10686101595470343
270,344,0.9261768407428727
271,775,0.6561024236832885
272,934,0.5254852693381292
273,749,0.2220304740765051
274,125,0.7082485116968933
275,841,0.7854194978901854
276,297,0.16465464418647646
277,589,0.9357808741048552
278,967,0.12777667209372412
279,385,0.3553717458152921
280,297,0.2904496269430691
281,679,0.8183005049344909
282,397,0.3319218565215549
283,780,0.7950467929630267
284,186,0.2099301518904617
285,54,0.20736045355642374
286,427,0.22073915544403544
287,507,0.7289278641873761
288,64,0.4598831995788937
289,81,0.04708140148473905
290,420,0.6053273033001184
291,398,0.9827635431461609
292,700,0.8741543900193235
293,582,0.41643731473674805
294,310,0.2139419587298832
295,852,0.5382277393994631
296,898,0.6907914793727299
297,540,0.5806551112942243
298,300,0.9607024486868136
299,686,0.7740738210301638
300,28,0.7382780872052671
301,918,0.9050643754133633
302,493,0.1544091652019708
303,22,0.747790854665928
304,50,0.053243427312796965
305,987,0.7276466903319425
306,930,0.5888100998034245
307,975,0.08201098881501823
308,877,0.2149951229792879
309,19,0.5855932004515064
310,433,0.6238333636660732
311,109,0.6530091431824645
312,789,0.6121225175476783
313,434,0.21710504638175343
314,732,0.31048049909471487
315,876,0.8873374263875545
316,976,0.6121337295198909
317,534,0.15453087553570233
318,97,0.6563166025639486
319,778,0.4879579459377782
320,801,0.8158985102681114
321,255,0.853548450939815
322,124,0.37023504753543357
323,678,0.9617257955454193
324,524,0.32818086402885027
325,924,0.5889870640160229
326,775,0.3907934001202381
327,689,0.2155670043614314
328,212,0.07940510832618297
329,775,0.16674591440457276
330,159,0.3325124847552431
331,258,0.10609466713180438
332,745,0.2793946450423709
333,156,0.2557511797292312
334,972,0.20845733100799613
335,744,0.6174615774646977
336,397,0.3784861401025432
337,440,0.057757571254226314
338,991,0.9494484133080491
339,855,0.1047744112721114
340,331,0.5281795077667963
341,854,0.24277035210716613
342,725,0.806494665576742
343,661,0.49700915324945305
344,590,0.7489775363158208
345,361,0.14347767804057765
346,126,0.6913233750872393
347,838,0.7352977085234297
348,814,0.26211404843106567
349,439,0.8916181360052964
350,158,0.32191875580533513
351,509,0.24622202943078852
352,147,0.5613494005619161
353,136,0.5264826605084878
354,691,0.9445700878092296
355,747,0.5914739707909747
356,276,0.9253580072593872
357,319,0.3025825266852489
358,513,0.28045041010072
359,339,0.24051870728193503
360,623,0.016139288502466487
361,842,0.7512647970811251
362,297,0.18927901005678427
363,416,0.2444862344052211
364,397,0.8182348056018895
365,831,0.8519831245937081
366,887,0.27677459278877325
367,591,0.7579738234718163
368,286,0.15840809109388987
369,390,0.5378394305564398
370,768,0.6836563822905712
371,215,0.6784527385896677
372,444,0.8754679301098439
373,209,0.06796630678288007
374,512,0.5955090715572083
375,596,0.17952313707113388
376,703,0.37589867711898206
377,15,0.35812962390746295
378,626,0.23646814626792856
379,595,0.25923171588241567
380,872,0.8988307831560484
381,916,0.48312879566781697
382,851,0.9219945843208538
383,85,0.9520579780046715
384,932,0.5034539431238441
385,513,0.1756604309154124
386,478,0.8949534620192399
387,299,0.16664540689619511
388,167,0.23289458810778974
389,927,0.37086754706752223
390,821,0.3871571500634172
391,747,0.4383479187218807
392,314,0.9429721188758419
393,847,0.6505105530321087
394,344,0.01607780418139282
395,517,0.4577616542222953
396,613,0.21562021897944705
397,223,0.3592565621607131
398,459,0.20881883112392952
399,566,0.7995473367787825
400,175,0.7557866712780611
401,78,0.29129288088299476
402,553,0.6596073983346495
403,237,0.739798895093687
404,247,0.9480221598115992
405,645,0.9255652767855649
406,244,0.7529335576083614
407,103,0.06868203002552598
408,934,0.16076919334892836
409,645,0.40739195214823953
410,728,0.8073408112601776
411,281,0.09256402425512866
412,843,0.15885750323096037
413,737,0.5502869026625888
414,212,0.9509098829166021
415,496,0.04876003837239429
416,264,0.24885948621900333
417,618,0.25239109113900715
418,988,0.2293253903216761
419,911,0.014942944793477908
420,388,0.48456623961382483
421,723,0.04669630632647925
422,338,0.2987893381722633
423,148,0.5680421344690835
424,532,0.06149520677214915
425,591,0.9562474851259388
426,136,0.3533762399787267
427,359,0.04998947630361705
428,150,0.6886520382412622
429,180,0.19690520023447544
430,278,0.3746824051264097
431,862,0.5538220638429069
432,809,0.5942564309239551
433,507,0.8198317294068982
434,752,0.48423269795639357
435,566,0.3431314229919069
436,529,0.33766598066675924
437,506,0.6280095386514184
438,932,0.9850338977583993
439,635,0.395889978089054
440,528,0.8389451660031333
441,902,0.9566291712150609
442,392,0.5767551956770384
443,75,0.41093085999148216
444,969,0.31322871560166854
445,411,0.6729519732061935
446,732,0.3370003271230575
447,375,0.6758728545741919
448,560,0.9753439388153696
449,812,0.5427886828121667
450,136,0.8799073424418887
451,502,0.7918757854102308
452,410,0.42190145964514014
453,731,0.7688379275853867
454,237,0.14176111663485425
455,167,0.7719940595880168
456,112,0.33098962316940883
457,902,0.033900755617117584
458,543,0.8519522981117036
459,802,0.47332568749484094
460,387,0.16057317212283295
461,764,0.6828865869189903
462,879,0.21042575389914697
463,527,0.9454769928073885
464,304,0.8666288714256998
465,268,0.14417635296464826
466,898,0.3392090989187879
467,961,0.19577876953926654
468,611,0.9153512863865085
469,183,0.5796852675128825
470,619,0.18268725827080845
471,683,0.5718662567592548
472,457,0.07941504260073406
473,267,0.40218335177827413
474,599,0.12827488062764292
475,672,0.9834526638412202
476,553,0.8249899498667127
477,436,0.4411282081788943
478,867,0.2526241737914937
479,857,0.8777364239198857
480,864,0.2502350568695336
481,55,0.9089697038187559
482,962,0.39386102498867537
483,336,0.6058322816609808
484,449,0.3190358484481902
485,364,0.6401967578018752
486,301,0.7866171035190502
487,452,0.5941161711563858
488,99,0.4839757413482326
489,79,0.1976390369144715
490,502,0.622113789001615
491,818,0.3940829705136415
492,673,0.15341618622400666
493,177,0.11567818404239205
494,145,0.8246254177597616
495,874,0.6187994925550904
496,541,0.1666284051251431
497,518,0.2882983468056639
498,452,0.6318666050419276
499,531,0.8873307756566345
